testemunho, testemunha		testemunho, testemunha	o testemunho, a testemunha	Relato ou prova apresentada por quem presenciou um fato.	s m/f	witness testimony	Statement or proof given by someone who witnessed an event.	n	el/la testigo			s m/f		u tɨʃtɨˈmuɲu | ɐ tɨʃtɨˈmuɲɐ	u testeˈmuɲu | a testeˈmuɲɐ		ˈwɪtnəs ˈtʰɛstəˌmoʊni	ˈwɪtnəs ˈtʰestɪmᵊni																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U5-Maria-Da-Fonte
testemunhos		testemunhos	os testemunhos	Relatos ou provas de acontecimentos presenciados.	smp	testimonies	Accounts or proofs of witnessed events.	np	los testimonios			smp		uʃ tɨʃtɨˈmuɲuʃ	uʃ testeˈmuɲus		ˈtʰɛstəˌmoʊniz	ˈtʰestɪmᵊniz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
recolher		recolher	recolher	Reunir, agrupar ou voltar para um local de origem ou proteção.	v	gather	To collect or return to a place of origin or protection.	v	recoger			v		ʁɨkuˈʎeɾ	ʁekoˈʎeʁ		ˈɡæðə˞	ˈɡæðə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
saiote encarnado		saiote encarnado	o saiote encarnado	Peça de roupa de cor vermelha intensa usada na parte inferior do corpo.	exp	red petticoat	A piece of clothing, intensely red, worn on the lower body.	exp	el enagua encarnada			exp		u sɐjˈɔtɨ ẽkɐɾˈnadu	u sajˈɔtʃi ẽkaʁˈnadu		ˈɹɛd ˈpʰɛtiˌkoʊt	ˈred ˈpʰetɪkəʊt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
carabina		carabina	a carabina	Arma de fogo semelhante ao fuzil, porém mais curta e leve.	sf	carbine	A firearm similar to a rifle but shorter and lighter.	n	la carabina			sf		ɐ kɐɾɐˈbinɐ	a kaɾaˈbinɐ		ˈkʰɑrˌbin	ˈkʰɑːbaɪn																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
ombro, ombros		ombro, ombros	o ombro, os ombros	Parte superior do corpo onde se articulam o braço e o tronco.	sm	shoulder	Upper part of the body where the arm joins the torso.	n	el hombro / los hombros			sm		u ˈõbɾu | uʃ ˈõbɾuʃ	u ˈõbɾu | uʃ ˈõbɾus		ˈʃoʊldə˞	ˈʃəʊldə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
abas		abas	as abas	Prolongamentos de tecido ou material, como nas bordas de chapéus.	sfp	brims	Extensions of fabric or material, like on the edges of hats.	np	las alas			sfp		ɐz ˈabɐʃ	az ˈabas		ˈbɹɪmz	ˈbrɪmz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
largas		largas	as largas	Que tem muita largura; amplo.	adj f	wide	That has great width; broad.	adj	las anchas			adj f		ɐʒ ˈlaɾɡɐʃ	aʒ ˈlaʁɡas		ˈwaɪd	ˈwaɪd																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
irreconhecível, irreconhecíveis		irreconhecível, irreconhecíveis	o irreconhecível, os irreconhecíveis	Impossível de ser reconhecido; muito alterado.	adj m/f	unrecognizable	Impossible to be recognized; greatly altered.	adj	el irreconocible / los irreconocibles			adj m/f		u iʁɨkuɲɨˈsivɛɫ | uz iʁɨkuɲɨˈsivɐjʃ	u iʁekoɲeˈsivɛw | uz iʁekoɲeˈsivejs		ˌənˈɹɛkɪɡˌnaɪzəbəl	ʌnˈrekəɡˌnaɪzəbᵊl																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
repulsa		repulsa	a repulsa	Sentimento de rejeição ou aversão intensa.	sf	repulsion	Feeling of intense rejection or aversion.	n	la repulsión			sf		ɐ ʁɨˈpuɫsɐ	a ʁeˈpuwsɐ		ɹɪˈpʰəlʃən	rɪˈpʰʌlʃᵊn																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
abominável, abomináveis		abominável, abomináveis	o abominável, os abomináveis	Que causa horror, repulsa ou extrema aversão.	adj m/f	abominable	That causes horror, repulsion, or extreme aversion.	adj	el abominable / los abominables			adj m/f		u ɐbumiˈnavɛɫ | uz ɐbumiˈnavɐjʃ	u abomiˈnavɛw | uz abomiˈnavejs		əˈbɑmənəbəl	əˈbɒmɪnəbᵊl																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
alheamento		alheamento	o alheamento	Estado de distração, afastamento ou alienação.	sm	detachment	State of distraction, withdrawal, or alienation.	n	el alejamiento			sm		u ɐʎiɐˈmẽtu	u aʎiɐˈmẽtu		dɪˈtʰætʃmənt	dɪˈtʰætʃmənt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
fixar		fixar	fixar	Prender, tornar firme; concentrar o olhar ou a atenção.	v	fix	To make firm or focus attention.	v	fijar			v		fiˈksaɾ	fikˈsaʁ		ˈfɪks	ˈfɪks																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
cabisbaixo, cabisbaixa		cabisbaixo, cabisbaixa	o cabisbaixo, a cabisbaixa	Que anda com a cabeça baixa, demonstrando tristeza ou desânimo.	adj m/f	downcast	Walking with the head down, showing sadness or discouragement.	adj	el/la cabizbajo(a)			adj m/f		u kɐbiˈʒbajʃu | ɐ kɐbiˈʒbajʃɐ	u kabiʒˈbajʃu | a kabiʒˈbajʃɐ		ˈdaʊnˌkæst	ˈdaʊnkɑːst																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
povoar		povoar	povoar	Encher ou ocupar um espaço com pessoas, seres ou ideias.	v	populate	To fill or occupy a space with people, beings, or ideas.	v	poblar			v		puvuˈaɾ	povoˈaʁ		ˈpʰɑpjəˌleɪt	ˈpʰɒpjʊleɪt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
insónia		insónia	a insónia	Dificuldade ou incapacidade de dormir.	sf	insomnia	Difficulty or inability to sleep.	n	la insomnio			sf		ɐ ĩˈsɔniɐ	a ĩˈsɔniɐ		ɪnˈsɑmniə	ɪnˈsɒmniə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
sara		sara	a Sara	Nome próprio feminino.	sf	Sara	Feminine given name.	n	Sara			sf		ɐ ˈsaɾɐ	a ˈsaɾɐ		ˈsɑɹɑ	#Sara#																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
chilrear		chilrear	chilrear	Emitir sons agudos e repetitivos, típico de pequenos pássaros.	v	chirp	To emit high-pitched and repetitive sounds, typical of small birds.	v	piallar			v		ʃiɫʁiˈaɾ	ʃiwʁiˈaʁ		ˈtʃɜ˞p	ˈtʃɜːp																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
caneco		caneco	o caneco	Recipiente pequeno, geralmente com asa, usado para beber líquidos.	sm	mug	Small container, usually with a handle, used for drinking liquids.	n	el jarro			sm		u kɐˈnɛku	u kɐˈnɛku		ˈməɡ	ˈmʌɡ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
esvoaçar, esvoaçavam		esvoaçar, esvoaçavam	esvoaçar, esvoaçavam	Movimentar-se no ar de maneira leve e agitada, como um pano ou ave.	v	flitter	To move lightly and quickly through the air, like a cloth or bird.	v	aletear			v		ʒvuɐˈsaɾ | ʒvuɐˈsavɐ̃w̃	iʒvoaˈsaʁ | iʒvoaˈsavɐ̃w̃		ˈflɪtə˞	ˈflɪtə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
desalinho		desalinho	o desalinho	Aparência desordenada, descuidada ou sem arrumação.	sm	dishevelment	Disordered, careless, or messy appearance.	n	el desaliño			sm		u dɨzɐˈliɲu	u dezaˈliɲu		dɪˈʃɛvəlmənt	dɪˈʃevᵊlmənt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
vermelhusca		vermelhusca	a vermelhusca	De tonalidade vermelha intensa ou exagerada.	adj f	ruddy	Intensely or exaggeratedly red in color.	adj	la rojiza			adj f		ɐ vɨɾmɨˈʎuʃkɐ	a veʁmeˈʎuskɐ		ˈɹədi	ˈrʌdi																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
até à data		até à data	até à data	Expressão que indica "até o momento presente".	exp	up to now	Expression indicating "up to the present moment".	exp	hasta la fecha			exp		ɐˈtɛ ˈa ˈdatɐ	aˈtɛ ˈa ˈdatɐ		ˈəp tə ˈnaʊ	ˈʌp tə ˈnaʊ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
cabecilha		cabecilha	o cabecilha	Líder ou chefe de um grupo, especialmente em atividades ilícitas ou rebeldes.	sm	ringleader	Leader or head of a group, often involved in illicit or rebellious activities.	n	el cabecilla			sm		u kɐbɨˈsiʎɐ	u kabeˈsiʎɐ		ˈɹɪŋˌlidə˞	ˈrɪŋˌliːdə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
bacharel		bacharel	o bacharel	Indivíduo que concluiu um curso superior, especialmente em Direito.	sm	bachelor	A person who has completed a university degree, especially in Law.	n	el bachiller			sm		u bɐʃɐˈɾɛɫ	u baʃaˈɾɛw		ˈbætʃələ˞	ˈbætʃᵊlə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
marginal, marginais		marginal, marginais	o marginal, os marginais	Pessoa que vive à margem da sociedade, muitas vezes associada ao crime.	s m/f	outlaw	A person living outside the norms of society, often linked to crime.	n	el/la marginal / los/las marginales			s m/f		u mɐɾʒiˈnaɫ | uʒ mɐɾʒiˈnajʃ	u maʁʒiˈnaw | uʒ maʁʒiˈnajs		ˈaʊtˌlɔ	ˈaʊtlɔː																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
acolhimento		acolhimento	o acolhimento	Ato de receber bem, de dar proteção ou amparo.	sm	welcoming	Act of receiving well, offering protection or support.	n	el acogimiento			sm		u ɐkuʎiˈmẽtu	u akoʎiˈmẽtu		ˈwɛlkəmɪŋ	ˈwelkəmɪŋ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
bebericares		bebericares	os bebericares	Ato de beber em pequenos goles, de forma demorada.	smp	sipping	The act of drinking slowly in small sips.	np	los sorbitos			smp		uʒ bɨbɨɾiˈkaɾɨʃ	uʒ bebeɾiˈkaɾes		ˈsɪpɪŋ	ˈsɪpɪŋ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
lambiscos		lambiscos	os lambiscos	Pequenas quantidades de comida, especialmente doces ou guloseimas.	smp	nibbles	Small quantities of food, especially sweets or treats.	np	los bocaditos			smp		uʒ lɐ̃ˈbiʃkuʃ	uʒ lɐ̃ˈbiskus		ˈnɪbəlz	ˈnɪbᵊlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
párocos		párocos	os párocos	Sacerdotes encarregados de uma paróquia.	smp	parish priests	Clergymen responsible for a parish.	np	los párrocos			smp		uʃ ˈpaɾukuʃ	uʃ ˈpaɾukus		ˈpʰɛrɪʃ ˈpɹists	ˈpʰærɪʃ ˈpriːsts																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
almocreves		almocreves	os almocreves	Condutores de animais de carga ou vendedores ambulantes.	smp	muleteers	Drivers of pack animals or itinerant vendors.	np	los arrieros			smp		uz aɫmuˈkɾɛvɨʃ	uz awmoˈkɾɛves		ˌmjuləˈtʰɪrz	ˌmjuːlɪˈtʰɪəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
pastilhões		pastilhões	os pastilhões	Vendedores ou produtores de pastilhas; contexto popular ou regional.	smp	lozenge sellers	Sellers or producers of lozenges; popular or regional context.	np	los pastilleros			smp		uʃ pɐʃtiˈʎõj̃ʃ	uʃ pastʃiˈʎõj̃s		ˈlɑzn̩dʒ ˈsɛlə˞z	ˈlɒzɪndʒ ˈseləz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
palafreneiros		palafreneiros	os palafreneiros	Serventes encarregados dos cavalos em casas nobres ou exércitos.	smp	horse grooms	Servants in charge of horses in noble houses or armies.	np	los palafreneros			smp		uʃ pɐlɐfɾɨˈnɐjɾuʃ	uʃ palafɾeˈnejɾus		ˈhɔrs ˈɡɹumz	ˈhɔːs ˈɡruːmz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
tamanqueiros		tamanqueiros	os tamanqueiros	Artesãos que fabricam ou vendem tamancos.	smp	clog makers	Artisans who make or sell clogs.	np	los zuequeros			smp		uʃ tɐmɐ̃ˈkɐjɾuʃ	uʃ tɐmɐ̃ˈkejɾus		ˈklɑɡ ˈmeɪkə˞z	ˈklɒɡ ˈmeɪkəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
feiradores		feiradores	os feiradores	Pessoas que vendem produtos em feiras.	smp	fair vendors	People who sell goods at fairs.	np	los feriantes			smp		uʃ fɐjɾɐˈdɔɾɨʃ	uʃ fejɾaˈdɔɾes		ˈfɛr ˈvɛndə˞z	ˈfeə ˈvendəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
boleeiros		boleeiros	os boleeiros	Pessoas que conduzem carroças ou carros de boi.	smp	ox-cart drivers	People who drive carts or ox wagons.	np	los carreteros			smp		uʒ bulɨˈɐjɾuʃ	uʒ boleˈejɾus		ˈɑksˈkʰɑrt ˈdɹaɪvə˞z	ˈɒkskɑːt ˈdraɪvəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
usurários		usurários	os usurários	Aqueles que emprestam dinheiro a juros excessivos e exploratórios.	smp	usurers	Those who lend money at excessive and exploitative interest rates.	np	los usureros			smp		uz uzuˈɾaɾiuʃ	uz uzuˈɾaɾius		ˈjuʒə˞ɹə˞z	ˈjuːzjʊrəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
fitar		fitar	fitar	Olhar fixamente para algo ou alguém.	v	stare	To look fixedly at something or someone.	v	fijar la vista			v	(fitando o solo)	fiˈtaɾ	fiˈtaʁ		ˈstɛr	ˈsteə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U3-Maria-Da-Fonte Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
contentamento		contentamento	o contentamento	Sentimento de satisfação, alegria ou prazer.	sm	contentment	Feeling of satisfaction, joy, or pleasure.	n	el contento			sm		u kõtẽtɐˈmẽtu	u kõtẽtɐˈmẽtu		kənˈtʰɛntmənt	kənˈtʰentmənt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
abeirar, abeiravam		abeirar, abeiravam	abeirar, abeiravam	Aproximar-se ou fazer aproximar-se de algo ou alguém.	v	approach	To get closer or make something approach.	v	aproximarse			v		ɐbɐjˈɾaɾ | ɐbɐjˈɾavɐ̃w̃	abejˈɾaʁ | abejˈɾavɐ̃w̃		əˈpɹoʊtʃ	əˈprəʊtʃ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
gola (pescoço)		gola	a gola	Parte da roupa que envolve o pescoço.	sf	collar	Part of a garment that surrounds the neck.	n	la gola			sf	(da gola de veludo)	ɐ ˈɡɔlɐ	a ˈɡɔlɐ		ˈkʰɑlə˞	ˈkʰɒlə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
apontamento, apontamentos		apontamento, apontamentos	o apontamento, os apontamentos	Nota ou anotação breve; também conjunto de anotações.	smp	note / notes	A short note or a collection of brief notes.	n/np	el apunte / los apuntes			smp		u ɐpõtɐˈmẽtu | uz ɐpõtɐˈmẽtuʃ	u apõtɐˈmẽtu | uz apõtɐˈmẽtus		ˈnoʊt | ˈnoʊts	ˈnəʊt | ˈnəʊts																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
refletir, refletindo		refletir, refletindo	refletir, refletindo	Pensar profundamente sobre algo; também pode significar projetar luz ou imagem.	v	reflect	To think deeply about something; also to project light or an image.	v	reflejar			v		ʁɨflɨˈtiɾ | ʁɨflɨˈtĩdu	ʁefleˈtʃiʁ | ʁefleˈtĩdu		ɹɪˈflɛkt	rɪˈflekt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
esticado, esticada		esticado, esticada	esticado, esticada	Que foi alongado ou estendido; tenso.	adj m, adj f	stretched	That has been lengthened or made taut.	adj	estirado(a)			adj m, adj f		ʃtiˈkadu | ʃtiˈkadɐ	istʃiˈkadu | istʃiˈkadɐ		ˈstɹɛtʃt	ˈstretʃt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
resfolegar		resfolegar	resfolegar	Respirar com dificuldade ou de maneira ruidosa, especialmente após esforço físico.	v	pant	To breathe heavily or noisily, especially after physical effort.	v	resollar			v		ʁɨʃfulɨˈɡaɾ	ʁesfoleˈɡaʁ		ˈpʰænt	ˈpʰænt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
joeirar (o trigo)		joeirar	joeirar	Separar, com auxílio de uma peneira, os grãos das impurezas, como o trigo.	v	sift	To separate grains from impurities using a sieve.	v	cernir			v		ʒuɐjˈɾaɾ	ʒoejˈɾaʁ		ˈsɪft	ˈsɪft																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
celeiros (armazéns)		celeiros	os celeiros	Armazéns destinados à guarda de cereais e outros produtos agrícolas.	smp	granerires	Warehouses for storing cereals and agricultural products.	np	los graneros			smp		uʃ sɨˈlɐjɾuʃ	uʃ seˈlejɾus		#granerires#	#granerires#																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
rodopio (rodopio frenético)		rodopio	o rodopio	Movimento rápido de rotação em torno de si próprio.	sm	spin	Fast rotation movement around oneself.	n	el giro			sm		u ʁuduˈpiu	u ʁodoˈpiu		ˈspɪn	ˈspɪn																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
lóbulos (orelha)		lóbulos	os lóbulos	Parte mole e pendente da orelha.	smp	lobes	The soft, hanging part of the ear.	np	los lóbulos			smp		uʒ ˈlɔbuluʃ	uʒ ˈlɔbulus		ˈloʊbz	ˈləʊbz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
opondo		opondo	opondo	Atuando em oposição ou resistência a algo ou alguém.	v	opposing	Acting against or resisting something or someone.	v	oponiéndose			v		oˈpõdu	oˈpõdu		əˈpʰoʊzɪŋ	əˈpʰəʊzɪŋ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
lenço de alguibeira		lenço de algibeira	o lenço de algibeira	Lenço pequeno carregado no bolso, usado para higiene pessoal.	sm	pocket handkerchief	Small handkerchief carried in a pocket, used for personal hygiene.	n	el pañuelo de bolsillo			sm		u ˈlẽsu dɨ aɫʒiˈbɐjɾɐ	u ˈlẽsu dʒi awʒiˈbejɾɐ		ˈpʰɑkət ˈhæŋkə˞tʃəf	ˈpʰɒkɪt ˈhæŋkətʃiːf																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
estagnado, estagnada		estagnado, estagnada	o estagnado, a estagnada	Que se encontra parado, sem movimento ou desenvolvimento.	adj m, adj f	stagnant	That is stopped, without movement or development.	adj	el/la estancado(a)			adj m, adj f		u ʃtɐɡˈnadu | ɐ ʃtɐɡˈnadɐ	u istaɡˈnadu | a istaɡˈnadɐ		ˈstæɡnənt	ˈstæɡnənt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
bafio		bafio	o bafio	Cheiro a mofo ou a ambiente fechado.	sm	mustiness	Smell of mold or a closed environment.	n	el olor a moho			sm	(cheiraba a bafio)	u bɐˈfiu	u baˈfiu		ˈməstinəs	ˈmʌstinɪs																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
rarefacção		rarefacção	a rarefacção	Estado do que se tornou mais leve, menos denso; diminuição da concentração de partículas num espaço.	sf	rarefaction	State of being less dense; decrease in particle concentration.	n	la rarefacción			sf		ɐ ʁɐɾɨfɐˈsɐ̃w̃	a ʁaɾefaˈsɐ̃w̃		ˌɹɛrəˈfækʃən	ˌreərɪˈfækʃən																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
ressequidos, ressequidas		ressequidos, ressequidas	ressequidos, ressequidas	Que se encontram muito secos ou desidratados.	adj m, adj f	parched	Extremely dry or dehydrated.	adj	reseco(a)			adj m, adj f		ʁɨsɨˈkiduʃ | ʁɨsɨˈkidɐʃ	ʁeseˈkidus | ʁeseˈkidas		ˈpʰɑrtʃt	ˈpʰɑːtʃt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
pestilento, pestilenta		pestilento, pestilenta	pestilento, pestilenta	Que exala mau cheiro; também usado para descrever algo ou alguém repugnante.	adj m, adj f	pestilent	Emitting a foul odor; also describing something or someone repugnant.	adj	pestilente			adj m, adj f		pɨʃtiˈlẽtu | pɨʃtiˈlẽtɐ	pestʃiˈlẽtu | pestʃiˈlẽtɐ		ˈpʰɛstələnt	ˈpʰestɪlənt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
